frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
155,1.0,[1134.91796875 805.5496826171875 1243.29150390625 849.55419921875],[1134.91796875 805.5496826171875 1243.29150390625 849.55419921875],0.5842528939247131,XP05JEO,0.48442541295138464
156,8.0,[612.8333129882812 731.3690185546875 688.914794921875 771.473876953125],[612.8333129882812 731.3690185546875 688.914794921875 771.473876953125],0.5642598271369934,KR05ZZK,0.40728132269983386
156,1.0,[1140.3836669921875 807.414794921875 1243.1798095703125 849.9013671875],[1140.3836669921875 807.414794921875 1243.1798095703125 849.9013671875],0.5605601668357849,KP05JEO,0.153262361022525
157,1.0,[1137.90185546875 809.2846069335938 1246.07275390625 852.7098999023438],[1137.90185546875 809.2846069335938 1246.07275390625 852.7098999023438],0.5835707187652588,AP05JEO,0.2548890279874637
157,8.0,[613.0777587890625 733.3067626953125 687.8300170898438 773.85986328125],[613.0777587890625 733.3067626953125 687.8300170898438 773.85986328125],0.5489211082458496,KH05ZIK,0.3446321514313974
158,1.0,[1139.031005859375 812.5014038085938 1248.54052734375 852.3294067382812],[1139.031005859375 812.5014038085938 1248.54052734375 852.3294067382812],0.5450929999351501,AP05JEO,0.11754959450400236
158,8.0,[610.1112670898438 737.1809692382812 689.537841796875 775.858154296875],[610.1112670898438 737.1809692382812 689.537841796875 775.858154296875],0.5355581641197205,KR05ZZK,0.2066823231636643
159,1.0,[1136.658447265625 820.6397094726562 1248.513671875 861.3187866210938],[1136.658447265625 820.6397094726562 1248.513671875 861.3187866210938],0.5710991621017456,AP05JEO,0.25255443920925175
159,8.0,[609.6015014648438 738.2874755859375 689.3221435546875 777.1063842773438],[609.6015014648438 738.2874755859375 689.3221435546875 777.1063842773438],0.5513849854469299,KH05ZZK,0.3020058200350888
160,1.0,[1140.532958984375 820.3035278320312 1245.12548828125 861.5344848632812],[1140.532958984375 820.3035278320312 1245.12548828125 861.5344848632812],0.5970070958137512,AP05JED,0.2487575957216885
160,8.0,[607.8546142578125 740.6253662109375 688.2974243164062 778.0936889648438],[607.8546142578125 740.6253662109375 688.2974243164062 778.0936889648438],0.5636064410209656,KR05ZZX,0.1289613903213547
161,1.0,[1142.41015625 825.7589721679688 1246.982177734375 866.9804077148438],[1142.41015625 825.7589721679688 1246.982177734375 866.9804077148438],0.6221665740013123,AP05JEO,0.1800122611591712
161,8.0,[607.149169921875 743.6448974609375 688.6962890625 778.838134765625],[607.149169921875 743.6448974609375 688.6962890625 778.838134765625],0.5659250617027283,KN05ZTK,0.44785801142128817
162,1.0,[1140.7144775390625 827.2080688476562 1245.881591796875 872.4010620117188],[1140.7144775390625 827.2080688476562 1245.881591796875 872.4010620117188],0.585346519947052,AP05JEO,0.46713261369767584
163,1.0,[1139.8009033203125 827.125244140625 1251.1068115234375 872.673095703125],[1139.8009033203125 827.125244140625 1251.1068115234375 872.673095703125],0.6138455271720886,AP05JEO,0.8025280286456529
164,1.0,[1136.9794921875 829.65478515625 1255.145263671875 877.575927734375],[1136.9794921875 829.65478515625 1255.145263671875 877.575927734375],0.5791116952896118,AP05JED,0.517514889505239
165,1.0,[1140.50830078125 836.184814453125 1249.8544921875 878.1134033203125],[1140.50830078125 836.184814453125 1249.8544921875 878.1134033203125],0.5902771949768066,AP05JEO,0.6588776296833502
165,8.0,[603.0464477539062 753.08154296875 685.9065551757812 789.606689453125],[603.0464477539062 753.08154296875 685.9065551757812 789.606689453125],0.5676660537719727,KN05ZTK,0.6366350973824169
166,8.0,[602.5408935546875 752.0451049804688 685.1764526367188 793.5023803710938],[602.5408935546875 752.0451049804688 685.1764526367188 793.5023803710938],0.6242332458496094,KH05ZTK,0.3369798220668051
166,1.0,[1136.0723876953125 836.4342041015625 1249.5999755859375 880.155029296875],[1136.0723876953125 836.4342041015625 1249.5999755859375 880.155029296875],0.582628071308136,AP05JEQ,0.7977098734276582
167,1.0,[1138.14990234375 840.706787109375 1262.8450927734375 881.8756713867188],[1138.14990234375 840.706787109375 1262.8450927734375 881.8756713867188],0.5437924861907959,AP05JEO,0.46711935922116854
170,1.0,[1139.122802734375 850.6741943359375 1254.12353515625 898.2705078125],[1139.122802734375 850.6741943359375 1254.12353515625 898.2705078125],0.5856795907020569,AP05JEO,0.14673771681417494
171,8.0,[599.21875 769.4833374023438 686.94091796875 803.5446166992188],[599.21875 769.4833374023438 686.94091796875 803.5446166992188],0.5627124309539795,KH15ZIK,0.3205554301289244
172,1.0,[1144.63525390625 854.391357421875 1263.6497802734375 902.0841064453125],[1144.63525390625 854.391357421875 1263.6497802734375 902.0841064453125],0.607759416103363,AP05JEO,0.2720372793653242
173,8.0,[593.7330322265625 769.9616088867188 683.5350952148438 809.3069458007812],[593.7330322265625 769.9616088867188 683.5350952148438 809.3069458007812],0.6334585547447205,HH05ZIK,0.11489841064739185
173,1.0,[1149.234130859375 859.0761108398438 1263.410400390625 904.4540405273438],[1149.234130859375 859.0761108398438 1263.410400390625 904.4540405273438],0.5831359028816223,AP05JEO,0.14728632925735485
174,1.0,[1144.009765625 859.2509765625 1270.1494140625 908.6385498046875],[1144.009765625 859.2509765625 1270.1494140625 908.6385498046875],0.6018245220184326,AP05JEO,0.7072167711349266
175,1.0,[1141.621337890625 863.4186401367188 1267.1458740234375 913.0812377929688],[1141.621337890625 863.4186401367188 1267.1458740234375 913.0812377929688],0.589550256729126,AP05JEO,0.2938465603485639
176,1.0,[1150.03759765625 872.52197265625 1260.939208984375 917.7757568359375],[1150.03759765625 872.52197265625 1260.939208984375 917.7757568359375],0.5860801339149475,AP05JEO,0.483806933441061
177,1.0,[1151.65478515625 874.4481811523438 1264.1259765625 921.1093139648438],[1151.65478515625 874.4481811523438 1264.1259765625 921.1093139648438],0.5845116376876831,AP05JEO,0.224122817166525
178,8.0,[591.2308959960938 780.8499755859375 677.6112670898438 824.6121826171875],[591.2308959960938 780.8499755859375 677.6112670898438 824.6121826171875],0.6167870759963989,KH05ZTK,0.19467169131573925
178,1.0,[1154.573486328125 875.3238525390625 1268.550537109375 923.057861328125],[1154.573486328125 875.3238525390625 1268.550537109375 923.057861328125],0.5999345779418945,AF05JEO,0.47045214332169066
179,1.0,[1152.85400390625 877.5201416015625 1269.3489990234375 927.73974609375],[1152.85400390625 877.5201416015625 1269.3489990234375 927.73974609375],0.61907958984375,AP05JEO,0.6499460010586697
180,1.0,[1152.71875 879.7427978515625 1242.6788330078125 922.150390625],[1152.71875 879.7427978515625 1242.6788330078125 922.150390625],0.34438014030456543,AP05JEE,0.24696696886766806
181,8.0,[588.4183959960938 789.9508056640625 675.7402954101562 829.6514892578125],[588.4183959960938 789.9508056640625 675.7402954101562 829.6514892578125],0.6425302028656006,KH05ZZY,0.049461552622752016
181,1.0,[1153.08251953125 887.9529418945312 1271.35107421875 937.2222290039062],[1153.08251953125 887.9529418945312 1271.35107421875 937.2222290039062],0.5865718722343445,AP05JEO,0.29028904156936874
182,8.0,[588.537841796875 799.28466796875 670.999267578125 834.087158203125],[588.537841796875 799.28466796875 670.999267578125 834.087158203125],0.6074385046958923,XH05ZIK,0.1443815411904279
183,8.0,[588.621337890625 801.6428833007812 672.294921875 838.3357543945312],[588.621337890625 801.6428833007812 672.294921875 838.3357543945312],0.606111466884613,KH05ZZK,0.7920011744027196
184,8.0,[589.4877319335938 800.562255859375 672.6273193359375 841.9525146484375],[589.4877319335938 800.562255859375 672.6273193359375 841.9525146484375],0.6302627325057983,KH05ZZK,0.4365762614579794
184,1.0,[1155.319091796875 895.4371948242188 1269.636962890625 944.0553588867188],[1155.319091796875 895.4371948242188 1269.636962890625 944.0553588867188],0.5971172451972961,AP05JEO,0.22288250501856222
185,1.0,[1160.73583984375 900.1137084960938 1275.370361328125 950.1421508789062],[1160.73583984375 900.1137084960938 1275.370361328125 950.1421508789062],0.6126677989959717,AP05JEO,0.40167005553839485
186,1.0,[1160.9879150390625 902.9009399414062 1276.098388671875 951.0858764648438],[1160.9879150390625 902.9009399414062 1276.098388671875 951.0858764648438],0.5738568305969238,AP05JEO,0.48477069697869524
188,8.0,[580.7294311523438 813.9755859375 668.53759765625 852.5372314453125],[580.7294311523438 813.9755859375 668.53759765625 852.5372314453125],0.610770046710968,KH05ZZK,0.3879197276003319
188,1.0,[1162.2008056640625 909.3544921875 1277.776611328125 956.7989501953125],[1162.2008056640625 909.3544921875 1277.776611328125 956.7989501953125],0.5724740028381348,AP05JED,0.1431596910946415
189,1.0,[1168.863037109375 915.6223754882812 1282.50341796875 961.8894653320312],[1168.863037109375 915.6223754882812 1282.50341796875 961.8894653320312],0.6281201243400574,AP05JEO,0.5178675155259861
190,1.0,[1160.1038818359375 919.3159790039062 1275.0977783203125 964.5888061523438],[1160.1038818359375 919.3159790039062 1275.0977783203125 964.5888061523438],0.6039181351661682,AP05JEO,0.2686647784044699
191,8.0,[575.2596435546875 822.4407958984375 664.56640625 864.0101318359375],[575.2596435546875 822.4407958984375 664.56640625 864.0101318359375],0.6493202447891235,KH05ZZK,0.13976481128851195
191,1.0,[1166.26806640625 923.1558837890625 1281.6728515625 973.1923828125],[1166.26806640625 923.1558837890625 1281.6728515625 973.1923828125],0.599205493927002,AP05JEO,0.7445244935753133
192,8.0,[573.202880859375 826.8734130859375 662.8276977539062 868.6524658203125],[573.202880859375 826.8734130859375 662.8276977539062 868.6524658203125],0.6155937314033508,RH05ZZK,0.5443110482211704
192,1.0,[1165.3956298828125 925.4269409179688 1289.6304931640625 971.9525756835938],[1165.3956298828125 925.4269409179688 1289.6304931640625 971.9525756835938],0.5815633535385132,AP05JEO,0.5951300208473674
193,8.0,[570.5235595703125 825.1737670898438 662.0388793945312 868.9114379882812],[570.5235595703125 825.1737670898438 662.0388793945312 868.9114379882812],0.6309242248535156,RH05ZZK,0.6780070636788489
193,1.0,[1162.09228515625 929.03466796875 1289.5029296875 975.5776977539062],[1162.09228515625 929.03466796875 1289.5029296875 975.5776977539062],0.5570766925811768,AP05JEO,0.4490482392931483
194,1.0,[1166.966552734375 927.2235717773438 1280.613037109375 971.8441772460938],[1166.966552734375 927.2235717773438 1280.613037109375 971.8441772460938],0.28183817863464355,XP05JEO,0.25263248641377095
195,1.0,[1168.8349609375 940.4650268554688 1282.504150390625 981.7413940429688],[1168.8349609375 940.4650268554688 1282.504150390625 981.7413940429688],0.48741912841796875,AP05JEO,0.2996685689768979
196,1.0,[1170.03173828125 941.299560546875 1280.19775390625 987.435546875],[1170.03173828125 941.299560546875 1280.19775390625 987.435546875],0.5514313578605652,AP05JED,0.42930377482269333
197,8.0,[564.5458374023438 842.531982421875 658.358642578125 878.693115234375],[564.5458374023438 842.531982421875 658.358642578125 878.693115234375],0.5865563750267029,RH05ZZI,0.1319318281413063
198,1.0,[1171.735107421875 947.00537109375 1298.66455078125 995.9696044921875],[1171.735107421875 947.00537109375 1298.66455078125 995.9696044921875],0.5666278004646301,AP05JEO,0.26825179161703944
199,8.0,[563.3237915039062 847.3282470703125 653.369384765625 886.3720092773438],[563.3237915039062 847.3282470703125 653.369384765625 886.3720092773438],0.5992249846458435,KH05ZZK,0.3950483936760443
199,1.0,[1176.00341796875 953.3349609375 1299.177001953125 1001.32763671875],[1176.00341796875 953.3349609375 1299.177001953125 1001.32763671875],0.5746803283691406,AP05JEO,0.2545371847026334
200,1.0,[1175.254638671875 956.244873046875 1307.83642578125 1008.7265625],[1175.254638671875 956.244873046875 1307.83642578125 1008.7265625],0.5431171655654907,KP05JEO,0.1965161217006485
201,8.0,[557.553955078125 850.810546875 648.2947998046875 896.947998046875],[557.553955078125 850.810546875 648.2947998046875 896.947998046875],0.6098679304122925,KH05ZIK,0.2577567405414845
201,1.0,[1176.1988525390625 958.71142578125 1307.583251953125 1009.871826171875],[1176.1988525390625 958.71142578125 1307.583251953125 1009.871826171875],0.4900239408016205,AP05JEO,0.45741786107300786
202,1.0,[1178.9410400390625 968.6746215820312 1294.1868896484375 1013.8342895507812],[1178.9410400390625 968.6746215820312 1294.1868896484375 1013.8342895507812],0.6072322130203247,AP05JEQ,0.23587688086580816
203,1.0,[1184.1259765625 970.6876220703125 1294.72705078125 1019.8984375],[1184.1259765625 970.6876220703125 1294.72705078125 1019.8984375],0.6062488555908203,AP05JEO,0.4525217488476212
203,8.0,[556.661865234375 861.6905517578125 649.091064453125 900.66162109375],[556.661865234375 861.6905517578125 649.091064453125 900.66162109375],0.5895532369613647,KH05ZZK,0.2420597574120015
205,1.0,[1181.18798828125 975.5650634765625 1303.756591796875 1021.01953125],[1181.18798828125 975.5650634765625 1303.756591796875 1021.01953125],0.5283057689666748,AP05JED,0.27128686375356514
206,8.0,[550.8446655273438 867.3284912109375 646.4268798828125 908.3316650390625],[550.8446655273438 867.3284912109375 646.4268798828125 908.3316650390625],0.6466289162635803,KH05ZZK,0.8627714294043759
206,1.0,[1187.0394287109375 983.6729736328125 1311.060546875 1030.405517578125],[1187.0394287109375 983.6729736328125 1311.060546875 1030.405517578125],0.5908043384552002,AP05JEQ,0.12471197664427762
207,1.0,[1185.48046875 991.0365600585938 1309.2088623046875 1039.93994140625],[1185.48046875 991.0365600585938 1309.2088623046875 1039.93994140625],0.5618193745613098,AP05JEO,0.42327041679496036
208,1.0,[1187.035888671875 992.1002197265625 1306.6292724609375 1042.24853515625],[1187.035888671875 992.1002197265625 1306.6292724609375 1042.24853515625],0.611203670501709,AP05JEO,0.5364855914187092
209,1.0,[1186.786865234375 994.871337890625 1310.935546875 1044.8009033203125],[1186.786865234375 994.871337890625 1310.935546875 1044.8009033203125],0.6007835268974304,AP05JEO,0.41604325824389665
209,8.0,[540.660888671875 877.2108764648438 640.3492431640625 922.4280395507812],[540.660888671875 877.2108764648438 640.3492431640625 922.4280395507812],0.5966704487800598,KH05ZZX,0.10079960104499842
210,1.0,[1186.6201171875 1000.4203491210938 1312.166748046875 1049.493408203125],[1186.6201171875 1000.4203491210938 1312.166748046875 1049.493408203125],0.597867488861084,AP05JEO,0.32530299328654166
210,8.0,[539.9458618164062 885.9810791015625 638.217529296875 924.08642578125],[539.9458618164062 885.9810791015625 638.217529296875 924.08642578125],0.5878036618232727,KN05ZZK,0.4941716847572362
211,8.0,[540.6666870117188 887.3214111328125 637.2879638671875 925.7151489257812],[540.6666870117188 887.3214111328125 637.2879638671875 925.7151489257812],0.6005516052246094,KH05ZIK,0.661190867834865
211,1.0,[1188.0084228515625 1005.269775390625 1309.7955322265625 1048.27099609375],[1188.0084228515625 1005.269775390625 1309.7955322265625 1048.27099609375],0.5233327746391296,AP05JEO,0.33871918964861214
212,1.0,[1193.5379638671875 1007.714111328125 1328.5673828125 1055.0726318359375],[1193.5379638671875 1007.714111328125 1328.5673828125 1055.0726318359375],0.5225933790206909,AP05JEO,0.32421507692817136
213,1.0,[1193.861572265625 1016.2679443359375 1318.10205078125 1062.6654052734375],[1193.861572265625 1016.2679443359375 1318.10205078125 1062.6654052734375],0.6463558077812195,AP05JEO,0.43602574589569537
213,8.0,[535.1593017578125 895.342041015625 633.6085205078125 937.8985595703125],[535.1593017578125 895.342041015625 633.6085205078125 937.8985595703125],0.6144596338272095,KH05ZZK,0.3521739982625935
214,1.0,[1186.085205078125 1014.8684692382812 1325.576904296875 1068.9041748046875],[1186.085205078125 1014.8684692382812 1325.576904296875 1068.9041748046875],0.646917998790741,JP05JEO,0.12217043002552329
214,8.0,[534.2916259765625 895.220458984375 633.4996337890625 940.533203125],[534.2916259765625 895.220458984375 633.4996337890625 940.533203125],0.6430112719535828,KR05ZZK,0.45998380159609625
215,8.0,[531.5577392578125 899.9320068359375 629.4468994140625 945.3741455078125],[531.5577392578125 899.9320068359375 629.4468994140625 945.3741455078125],0.6221039295196533,KN05ZIK,0.1109948863219202
215,1.0,[1185.553466796875 1021.6070556640625 1325.75341796875 1070.242919921875],[1185.553466796875 1021.6070556640625 1325.75341796875 1070.242919921875],0.5701915621757507,AP05JEO,0.28116226772290936
216,8.0,[528.3558349609375 902.872802734375 627.4848022460938 947.7039794921875],[528.3558349609375 902.872802734375 627.4848022460938 947.7039794921875],0.6164144277572632,KR05ZZK,0.20383435602481342
216,1.0,[1192.3988037109375 1028.697998046875 1327.84619140625 1073.311279296875],[1192.3988037109375 1028.697998046875 1327.84619140625 1073.311279296875],0.6093054413795471,AP05JEO,0.3699019759691791
217,1.0,[1186.760498046875 1030.957275390625 1326.050537109375 1075.637939453125],[1186.760498046875 1030.957275390625 1326.050537109375 1075.637939453125],0.585365891456604,AP05JEO,0.18512535588248277
218,8.0,[528.6826171875 915.91015625 623.3388061523438 952.6011962890625],[528.6826171875 915.91015625 623.3388061523438 952.6011962890625],0.6083840727806091,KH05ZZK,0.19900447185408585
